5;D.IUK.15.V10.D28;AW - TN Akademie Bereichssysteme;609700;0,500;35,00;PA8809 ME Rollout AKD
5;D.IUK.15.V10.D28;AW - TN Akademie Bereichssysteme;609700;0,500;35,00;PA8716 Support
5;D.IUK.15.V10.D28;AW - TN Akademie Bereichssysteme;609700;3,000;210,00;PA8716 TNA Hilfe
5;D.IUK.15.V10.D28;AW - TN Akademie Bereichssysteme;609700;3,000;210,00;PA8716 TNA Hilfe
5;D.IUK.15.V10.D28;AW - TN Akademie Bereichssysteme;609700;5,000;350,00;PA8716 TNA Hilfe
5;D.IUK.15.V10.D28;AW - TN Akademie Bereichssysteme;609700;3,500;245,00;PA8716 TNA Hilfe
5;D.IUK.15.V10.D28;AW - TN Akademie Bereichssysteme;609700;3,500;245,00;PA8716 TNA CodePflege
5;D.IUK.15.V10.D28;AW - TN Akademie Bereichssysteme;609700;4,000;280,00;PA8716 TNA Produktiv
5;D.IUK.15.V10.D28;AW - TN Akademie Bereichssysteme;609700;4,000;280,00;PA8716 TNA Bug Keine Buchung
5;D.IUK.15.V10.D28;AW - TN Akademie Bereichssysteme;609700;5,000;350,00;PA8716 TNA Reservierung
5;D.IUK.15.V10.D28;AW - TN Akademie Bereichssysteme;609700;3,000;210,00;PA8716 TNA Produktiv Nachsorge
5;D.IUK.15.V10.D28;AW - TN Akademie Bereichssysteme;609700;4,470;312,90;PA8716 TNA WarenkorbId
5;D.IUK.15.V10.D28;AW - TN Akademie Bereichssysteme;609700;3,870;270,90;PA8716 TNA Flag Bug
5;D.IUK.15.V10.D28;AW - TN Akademie Bereichssysteme;609700;2,430;170,10;PA8716 TNA
5;D.IUK.15.V10.D28;AW - TN Akademie Bereichssysteme;609700;1,500;105,00;IM821155 Master Zeiterfassung
5;D.IUK.15.V10.D28;AW - TN Akademie Bereichssysteme;609700;1,700;119,00;ST1234 Orbis Schnitstelle
5;D.IUK.15.V10.D28;AW - TN Akademie Bereichssysteme;609700;2,250;157,50;PA8562 Realisierung
5;D.IUK.15.V10.D28;AW - TN Akademie Bereichssysteme;609700;1,700;119,00;ST1234 Orbis Schnitstelle
5;D.IUK.15.V10.D28;AW - TN Akademie Bereichssysteme;609700;2,000;140,00;PA8562 Realisierung
5;D.IUK.15.V10.D28;AW - TN Akademie Bereichssysteme;609700;3,000;210,00;PA8562 Realisierung
5;D.IUK.15.V10.D28;AW - TN Akademie Bereichssysteme;609700;1,700;119,00;ST1234 Orbis Schnitstelle
5;D.IUK.15.V10.D28;AW - TN Akademie Bereichssysteme;609700;3,000;210,00;PA8562 Realisierung
5;D.IUK.15.V10.D28;AW - TN Akademie Bereichssysteme;609700;3,000;210,00;ST1234 Orbis Schnitstelle
5;D.IUK.15.V10.D28;AW - TN Akademie Bereichssysteme;609700;3,000;210,00;PA8562 Realisierung
5;D.IUK.15.V10.D28;AW - TN Akademie Bereichssysteme;609700;2,000;140,00;ST1234 Orbis Schnitstelle
5;D.IUK.15.V10.D28;AW - TN Akademie Bereichssysteme;609700;1,700;119,00;ST1234 Orbis Schnitstelle
5;D.IUK.15.V10.D28;AW - TN Akademie Bereichssysteme;609700;3,000;210,00;PA8562 Realisierung
5;D.IUK.15.V10.D28;AW - TN Akademie Bereichssysteme;609700;2,000;140,00;PA8562 Realisierung
5;D.IUK.15.V10.D28;AW - TN Akademie Bereichssysteme;609700;3,000;210,00;PA8562 Realisierung
5;D.IUK.15.V10.D28;AW - TN Akademie Bereichssysteme;609700;3,000;210,00;PA8562 Realisierung
5;D.IUK.15.V10.D28;AW - TN Akademie Bereichssysteme;609700;1,750;122,50;ST1234 Orbis Schnitstelle
5;D.IUK.15.V10.D28;AW - TN Akademie Bereichssysteme;609700;3,000;210,00;ST1234 Orbis Schnitstelle
5;D.IUK.15.V10.D28;AW - TN Akademie Bereichssysteme;609700;1,700;119,00;ST1234 Orbis Schnitstelle
5;D.IUK.15.V10.D28;AW - TN Akademie Bereichssysteme;609700;2,330;163,10;ST1234 Orbis Schnitstelle
5;D.IUK.15.V10.D28;AW - TN Akademie Bereichssysteme;609700;1,000;70,00;PA8809 - 78271 TNA CRM: Mapping prüfen
5;D.IUK.15.V10.D28;AW - TN Akademie Bereichssysteme;609700;0,500;35,00;PA8809 - 78271 ME: TNA CRM Mapping
5;D.IUK.15.V10.D28;AW - TN Akademie Bereichssysteme;609700;1,000;70,00;PA8809 80129
5;D.IUK.15.V10.D28;AW - TN Akademie Bereichssysteme;609700;0,500;35,00;ST2102 IM 815418
5;D.IUK.15.V10.D28;AW - TN Akademie Bereichssysteme;609700;1,000;70,00;ST2102 SR 337869
5;D.IUK.15.V10.D28;AW - TN Akademie Bereichssysteme;609700;0,330;23,10;ST2102 IM 818330
5;D.IUK.15.V10.D28;AW - TN Akademie Bereichssysteme;609700;0,430;30,10;ST2102 IM 819051
5;D.IUK.15.V10.D28;AW - TN Akademie Bereichssysteme;609700;0,750;52,50;ST1234 IM818347 TC Berechtigung Crowdfox
5;D.IUK.15.V10.D28;AW - TN Akademie Bereichssysteme;609700;0,750;52,50;ST1234 SR338338 TC-User Einrichtg. +Mail
5;D.IUK.15.V10.D28;AW - TN Akademie Bereichssysteme;609700;0,250;17,50;ST1234 Klärung TC-User Antragserstellung
5;D.IUK.15.V10.D28;AW - TN Akademie Bereichssysteme;609700;0,750;52,50;ST1234 SR339440 TC-User Anlage + Mail
5;D.IUK.15.V10.D28;AW - TN Akademie Bereichssysteme;609700;0,250;17,50;ST1234 SR339440 Kaldenbach-Portal Antrag
5;D.IUK.15.V10.D28;AW - TN Akademie Bereichssysteme;609700;0,750;52,50;ST1234 SR340806 TC-User Anlage + Mail
